,Type,Course Code,Course Name,Instructor(s),Venue,Slot,Division,Registration Limit,Division.1,Time,Slot_code,Dept,Yxx ka Y,Restrictions
101,timetable,CE 332,Structural Design II,I - Amit Kumar Das,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00, S2, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CE,3,
102,timetable,CE 334,Transportation Engineering II,I - P.Vedagiri,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00, S1, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,CE,3,
103,timetable,CE 334,Transportation Engineering II,I - Nagendra Rao Velaga,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00, S2, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,CE,3,
104,timetable,CE 336,Geotechnical Engineering Lab II,I - Prasenjit Basu,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S1, 0,, Tue-L2-14:00:00-16:55:00,L2,CE,3,
105,timetable,CE 336,Geotechnical Engineering Lab II,I - Santiram Chatterjee,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S2, 0,, Fri-L4-14:00:00-16:55:00,L4,CE,3,
106,timetable,CE 338,Estimation and Materials Testing Laboratory,I - Muhammad Salman,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S1, 0,, Fri-L4-14:00:00-16:55:00,L4,CE,3,
107,timetable,CE 338,Estimation and Materials Testing Laboratory,I - Albert Thomas,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S2, 0,, Tue-L2-14:00:00-16:55:00,L2,CE,3,
108,timetable,CE 433,Water Supply and Waste Water Engineering,I - Gupta Kapil,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 60,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,CE,4,
109,timetable,CE 444,Advanced Geotechnical Analysis,I - A. Juneja,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 60,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,CE,4,
110,timetable,CE 448,Prestressed Concrete Design,I - Arghadeep Laskar,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 60,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CE,4,
111,timetable,CE 462,Elements of Structural Dynamics,I - Banerji P.,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 60,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,CE,4, View
112,timetable,CE 465,Numerical Methods in Civil Engineering,I - Sinha Ravi,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 50,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,CE,4, View
113,timetable,CE 495,BTP II,A - Avijit Maji A - Jayadipta Ghosh A - Prasenjit Basu I - Eswar Rajasekaran,   FullSemester,,, 0,,,0,CE,4,
114,timetable,CE 607,Numerical Techniques in Hydraulic Engg,I - T I Eldho,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 60,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,CE,6,
115,timetable,CE 608,Eco-hydro-Climatology,I - Subimal Ghosh,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 60,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,CE,6,
116,timetable,CE 610,Introduction to Earthquake Engineering,I - Meera Raghudan,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 50,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,CE,6,
117,timetable,CE 620,Finite Element Methods,I - M.M.Inamdar,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 60,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CE,6,
118,timetable,CE 629,Elastic Waves in Solids,I - Sauvik Banerjee,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 60,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,CE,6,
119,timetable,CE 645,Geotechnical Centrifuge Modelling,I - Viswanadham B.V.S.,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 60,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,CE,6,
120,timetable,CE 651,Bridge Engineering,I - Goyal Alok,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 60,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,CE,6,
121,timetable,CE 652,Foundations of Offshore Structures,I - Santiram Chatterjee,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 60,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,CE,6,
122,timetable,CE 654,Advanced Hydrological Analysis and Design,I - Jothiprakash V.,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 60,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,CE,6,
123,timetable,CE 656,Plasticity Theory and Applications in Geomechanics,I - Prasenjit Basu,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 60,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,CE,6,
124,timetable,CE 658,Hydrogeomorphology,I - Basudev Biswal,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 60,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,CE,6,
125,timetable,CE 659,Advanced Surveying,I - Raaj Ramsankaran,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 20,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,CE,6,
126,timetable,CE 676,Water Resources Systems,I - M.J.Reddy,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 60,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CE,6,
127,timetable,CE 677,Design and Testing of Pile Foundations,I - S. Dasaka Murthy,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 60,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,CE,6,
128,timetable,CE 684,Advanced Geotechnical Earthquake Engineering,I - Choudhury Deepankar,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 60,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,CE,6,
129,timetable,CE 687,Offshore Construction,I - R. Balaji,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 60,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,CE,6,
130,timetable,CE 699,Transportation Systems Studio,A - K.V.Krishna Rao I - Nagendra Rao Velaga,   FullSemester,Wed-LX-14:00:00-16:55:00,, 60,,d-LX-14:00:00-16:55:00,LX,CE,6,
131,timetable,CE 706,Ocean Engineering Laboratory,A - Manasa R. Behera I - R. Balaji,   FullSemester,Wed-LX-14:00:00-16:55:00,, 60,,d-LX-14:00:00-16:55:00,LX,CE,7,
132,timetable,CE 707,Coastal Port and Harbor Engineering,I - Manasa R. Behera,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 60,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,CE,7,
133,timetable,CE 708,Offshore Engineering,I - Deo M.C.,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 60,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,CE,7,
134,timetable,CE 710,Remote Sensing and Geographical Information Systems in Water Resources Management,I - Eswar Rajasekaran,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 60,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,CE,7,
135,timetable,CE 718,Construction Materials Laboratory,I - Muhammad Salman,   FullSemester,Wed-LX-14:00:00-16:55:00,, 60,,d-LX-14:00:00-16:55:00,LX,CE,7,
136,timetable,CE 719,Construction Contracts,I - Venkata S. Delhi,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 20,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,CE,7,
137,timetable,CE 722,Construction Management Studio,A - Venkata S. Delhi I - Albert Thomas,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 60,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,CE,7,
138,timetable,CE 723,Construction Equipment and Personnel Management,I - Albert Thomas,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 60,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CE,7,
139,timetable,CE 725,Construction Economics and Fice,I - Venkata S. Delhi,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 20,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CE,7,
140,timetable,CE 743,Condition Assessment and Rehabilitation of Structures,I - Muhammad Salman,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 20,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,CE,7,
141,timetable,CE 749,Freight transportation Planning and Logistics,I - Gopal R. Patil,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 60,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,CE,7,
142,timetable,CE 773,Geometric Design and Analysis of High-Speed Roadways,I - Avijit Maji,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 60,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,CE,7,
143,timetable,CE 776,Transportation Project Evaluation and Decision Making,I - P.Vedagiri,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 60,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,CE,7,
144,timetable,CE 780,Behavioural Travel Modelling,I - K.V.Krishna Rao,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 60,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,CE,7,
145,timetable,CE 792,Communication Skills -II,I - Bellie Sivakumar,   FullSemester,X Wed-XC-17:30:00-18:55:00 Wed-XD-19:00:00-20:25:00,, 0,,Wed-XC-17:30:00-18:55:00 Wed-XD-19:00:00-20:25:00,0,CE,7,
146,timetable,CH 220,Reactions of Carbonyl Compounds,A - Chandra M. R. Volla I - Pradeep Kumar P.I.,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CH,2,
147,timetable,CH 224,Co-ordination Chemistry,A - Goutam K. Lahiri I - Gopalan Rajaram,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,CH,2,
148,timetable,CH 398,Mini Project II,I - Kamendra P. Sharma,   FullSemester,,, 0,,,0,CH,3,
149,timetable,CH 408,Molecular Energetics and Dynamics,I - Nand Kishore,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CH,4,
150,timetable,CH 410,Bio-Inorganic Chemistry,A - D. Maiti I - Arnab Dutta,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CH,4,
151,timetable,CH 438,Chemistry of Main Group Elements,A - R. Murugavel I - Sanjog Sunil Nagarkar,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,CH,4,
152,timetable,CH 442,Molecular Spectroscopy,I - G. Naresh Patwari,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,CH,4,
153,timetable,CH 504,Computational Chemistry,I - R. B. Sunoj,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00 Wed-LX-14:00:00-16:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00 Wed-LX-14:00:00-16:55:00,14,CH,5,
154,timetable,CH 560,Quantum Chemistry,A - G. Naresh Patwari I - Rahul Maitra,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,CH,5,
155,timetable,CH 576,Statistical Mechanics,I - Rajarshi Chakrabarti,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,CH,5,
156,timetable,CH 578,Topics in Inorganic Chemistry II,A - Leela S. Panchakarla I - Maheswaran S.,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,CH,5,
157,timetable,CH 586,Structure and Properties of Materials,I - Subramaniam Chandramouli,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,CH,5,
158,timetable,CH 592,Research Project II,I - Kamendra P. Sharma,   FullSemester,,, 0,,,0,CH,5,
159,timetable,CH 594,Project Stage II,I - Kamendra P. Sharma,   FullSemester,,, 0,,,0,CH,5,
160,timetable,CH 596,M.Sc. Project II,I - Kamendra P. Sharma,   FullSemester,,, 0,,,0,CH,5,
161,timetable,CH 603,Programming Techniques in Chemistry,A - Amber Jain I - Achintya Kumar Dutta,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,CH,6,
162,timetable,CH 792,Communication Skills -II,A - A.Chowdhury A - Nandita Madhavan I - Ghosh Prasenjit,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,CH,7,
163,timetable,CH 807,Organic Synthesis,A - Santosh J. Gharpure I - Kaliappan K P,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,CH,8,
164,timetable,CH 814,Fundamentals of Molecular Energetics and Dynamics,I - Y. U. Sasidhar,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CH,8,
165,timetable,CH 824,Organotransition Metal and Acceptor Ligand Complex,I - M. Ravikanth,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,CH,8,
166,timetable,CH 826,Topics in Chemistry,A - Anil Kumar A - Ghosh Prasenjit I - Achintya Kumar Dutta,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,CH,8,
167,timetable,CH 828,Spectra of Organic Compounds,A - I.N.N. Namboothiri I - Chidambar Kulkarni,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,CH,8,
168,timetable,CH 864,Biopolymers,I - Ruchi Ad,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,CH,8,
169,timetable,CHS802,Seminar,A - Nand Kishore A - Sambasivarao Kotha A - Sanjog Sunil Nagarkar I - Y. U. Sasidhar,   FullSemester,,, 0,,,0,CHS,8,
170,timetable,CL 202,Introduction to Data Analysis,I - Bhartiya S.,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,CL,2,
171,timetable,CL 246,Heat Transfer,I - Venkat Gundabala,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00, S1, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CL,2,
172,timetable,CL 246,Heat Transfer,I - P.Sunthar,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00, S2, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CL,2,
173,timetable,CL 250,Chemical Engineering Thermodynamics II,I - Adhikari J.,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00, S1, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,CL,2,
174,timetable,CL 250,Chemical Engineering Thermodynamics II,I - Roy S.,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00, S2, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,CL,2,
175,timetable,CL 254,Process Fluid Mechanics,I - Chandra V,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00, S1, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CL,2,
176,timetable,CL 254,Process Fluid Mechanics,I - Khakhar D.V.,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00, S2, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CL,2,
177,timetable,CL 302,Process Control,I - Bharatkumar Suthar,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00, S1, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CL,3,
178,timetable,CL 302,Process Control,I - Ravindra D. Gudi,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00, S2, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CL,3,
179,timetable,CL 306,Chemical Processes,A - Vinjamur Madhu I - Rahul Nabar,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,CL,3,
180,timetable,CL 310,Mass Transfer II,I - Venkatesh K.V.,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00, S1, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,CL,3,
181,timetable,CL 325,Chemical Reaction Engineering II,I - Suresh A.K.,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,CL,3,
182,timetable,CL 407,Process Equipment Design,I - Yogendra Shastri,   FirstHalf,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CL,4,
183,timetable,CL 433,Chemical Engineering Lab IV,A - Leja Hattiangadi A - Tirumkudulu Mahesh A - Y. S. Mayya I - Guruswamy Kumaraswamy,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S1, 0,, Tue-L2-14:00:00-16:55:00,L2,CL,4,
184,timetable,CL 433,Chemical Engineering Lab IV,A - Leja Hattiangadi A - Tirumkudulu Mahesh A - Y. S. Mayya I - Guruswamy Kumaraswamy,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S2, 0,, Fri-L4-14:00:00-16:55:00,L4,CL,4,
185,timetable,CL 445,Supervised learning II,A - Venkat Gundabala I - Jason Ryan Picardo,   FullSemester,,, 0,,,0,CL,4,
186,timetable,CL 451,Chemical Process Design,I - Sujit S. Jogwar,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,CL,4,
187,timetable,CL 452,Process Design Project,A - Bellare J. A - Leja Hattiangadi A - Malik R.K. A - Sameer Ralph Jadhav A - S.Ganeshan I - Moudgalya Kan.,   FullSemester,L1 Mon-L1-14:00:00-16:55:00, S1, 0,, Mon-L1-14:00:00-16:55:00,L1,CL,4,
188,timetable,CL 452,Process Design Project,A - Bellare J. A - Leja Hattiangadi A - Malik R.K. A - Sameer Ralph Jadhav A - S.Ganeshan I - Moudgalya Kan.,   FullSemester,L3 Thu-L3-14:00:00-16:55:00, S2, 0,, Thu-L3-14:00:00-16:55:00,L3,CL,4,
189,timetable,CL 494,B.Tech. Project II,A - Venkat Gundabala I - Jason Ryan Picardo,   FullSemester,,, 0,,,0,CL,4,
190,timetable,CL 603,Optimization,I - Manibhushan,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,CL,6,
191,timetable,CL 604,Process Plant Simulation,I - Malik R.K.,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,CL,6,
192,timetable,CL 607,Advanced Thermodynamics,I - Mukta Tripathy,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,CL,6,
193,timetable,CL 613,Special Topics in Complex Fluids,A - Rochish Thaokar I - Juvekar V.A.,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,CL,6,
194,timetable,CL 615,Polymer Reaction Engineering,I - Supreet Saini,   FullSemester,8 Mon-8A-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00,8,CL,6,
195,timetable,CL 620,Petroleum Refining Engineering I,I - Sanjay Mahajani,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,CL,6,
196,timetable,CL 651,Rheology of Complex Fluids,I - Jyoti R. Seth,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,CL,6,
197,timetable,CL 669,Product Research & Development,I - V.M.Naik,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,CL,6,
198,timetable,CL 678,Techno-Commerical Aspects of Fine Chemicals,A - Sanjay Mahajani I - Rahul Nabar,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,CL,6,
